time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
1.050000000000000044e+00,4.682413624978470357e-01,4.453115233840368448e-01,7.281406630917812706e-01,4.682413624978470357e-01,4.453115233840368448e-01,7.281406630917812706e-01,4.668907277118107824e-01,4.539904997395467490e-01,7.416999317587289475e-01,8.000000000000000444e-01,-1.353631910704645169e-01,-7.311604591879808379e-03,-1.355926866694767696e-02,8.783441518263280720e-03,5.791000000000000140e-03
1.100000000000000089e+00,4.981877380609740502e-01,4.718296018006627457e-01,7.213725035382578810e-01,4.981877380609740502e-01,4.718296018006627457e-01,7.213725035382578810e-01,4.973797743297095897e-01,4.817536741017153235e-01,7.353610923648465914e-01,8.000000000000000444e-01,-1.447162887878212789e-01,-7.901604992272699343e-03,-1.398858882658871039e-02,9.956907975248029119e-03,5.570000000000000298e-03
1.150000000000000133e+00,5.283190490252001048e-01,4.981373405604753168e-01,7.141366890988667393e-01,5.283190490252001048e-01,4.981373405604753168e-01,7.141366890988667393e-01,5.277460999307458378e-01,5.090414157503713177e-01,7.285222698794653340e-01,8.000000000000000444e-01,-1.657307665401982488e-01,-8.517625318633504153e-03,-1.438558078059859469e-02,1.091911747403339662e-02,6.742000000000000597e-03
1.200000000000000178e+00,5.586536088377134224e-01,5.242104171997921114e-01,7.058501507718570878e-01,5.586536088377134224e-01,5.242104171997921114e-01,7.058501507718570878e-01,5.579822120784585504e-01,5.358267949789966567e-01,7.211647878806650702e-01,8.000000000000000444e-01,-1.756964062852424402e-01,-9.167627932781469494e-03,-1.531463710880798246e-02,1.163576410544383058e-02,5.821000000000000653e-03
1.250000000000000000e+00,5.892096014906200718e-01,5.500236119513057798e-01,6.970653304575948894e-01,5.892096014906200718e-01,5.500236119513057798e-01,6.970653304575948894e-01,5.880806504646078903e-01,5.620833778521305835e-01,7.132683368307422000e-01,7.915733627711156739e-01,-1.865575531204911319e-01,-9.858608284314751904e-03,-1.620300637314731063e-02,1.211249288965036454e-02,5.520000000000000601e-03
1.300000000000000044e+00,6.196737942060371873e-01,5.752900437477431739e-01,6.877374528015702815e-01,6.196737942060371873e-01,5.752900437477431739e-01,6.877374528015702815e-01,6.180339887498947915e-01,5.877852522924731371e-01,7.048108820393794716e-01,7.810357527874222106e-01,-2.109730735578182470e-01,-1.058043954939095511e-02,-1.707342923780919008e-02,1.260234892828662571e-02,5.991000000000000665e-03
1.350000000000000089e+00,6.499786830645113422e-01,5.999201409396980322e-01,6.771887991236793525e-01,6.499786830645113422e-01,5.999201409396980322e-01,6.771887991236793525e-01,6.478348363962987966e-01,6.129070536529764857e-01,6.957685666376671740e-01,7.707190783179879157e-01,-2.223020944064441895e-01,-1.134240485368404223e-02,-1.857976751398782156e-02,1.316267375418533891e-02,6.251000000000000480e-03
1.400000000000000133e+00,6.801447669975484445e-01,6.238995453412004011e-01,6.660736944033569529e-01,6.801447669975484445e-01,6.238995453412004011e-01,6.660736944033569529e-01,6.774758404905828479e-01,6.374239897486897455e-01,6.861156102913255062e-01,7.591599394720580651e-01,-2.486522134351090429e-01,-1.215489759661211172e-02,-2.004191588796855328e-02,1.378527349133318314e-02,5.720999999999999523e-03
1.450000000000000178e+00,7.101344152181737757e-01,6.471678064524728491e-01,6.536410837316015687e-01,7.101344152181737757e-01,6.471678064524728491e-01,6.536410837316015687e-01,7.069496875585143947e-01,6.613118653236519373e-01,6.758242047084683790e-01,7.480740639537253323e-01,-2.606108885218670901e-01,-1.302725287042490188e-02,-2.218312097686681028e-02,1.449816856080723623e-02,5.601000000000000076e-03
1.500000000000000000e+00,7.399756238792563057e-01,6.697181830093580368e-01,6.406105393055083752e-01,7.399756238792563057e-01,6.697181830093580368e-01,6.406105393055083752e-01,7.362491053693559495e-01,6.845471059286887261e-01,6.648644074170233509e-01,7.355011167294166485e-01,-2.892980798896198080e-01,-1.396945359801646247e-02,-2.425386811151497568e-02,1.528999330124382328e-02,6.623000000000000415e-03
