time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
1.550000000000000044e+00,2.306237843075441551e-01,5.929560034884967523e-01,6.625319271944576371e-01,2.507196644765125049e-01,5.950141754740433386e-01,6.831900844966916075e-01,4.362864827930850731e-01,4.257792915650726595e-01,7.475559179387234465e-01,3.735042518603239325e-01,-1.479528079715279887e-01,2.624189471256097583e-01,-8.502399074426580938e-02,2.650381077465692181e-01,3.026270000000000349e-01
1.600000000000000089e+00,2.443009059459309018e-01,6.034905150655993644e-01,6.501126223987601094e-01,2.404969629338812032e-01,5.846068911616555397e-01,6.364037468467271808e-01,4.362864827930850731e-01,4.257792915650726595e-01,7.475559179387234465e-01,4.485042518603239436e-01,2.047192028472033520e-03,2.608460897306673076e-01,-9.744329553996333715e-02,2.616099017151084505e-01,2.987200000000000411e-01
1.650000000000000133e+00,2.607030980733259229e-01,6.159642132955863714e-01,6.502489510244098270e-01,2.717798924742569899e-01,6.239918114242375413e-01,6.358441352052301987e-01,4.362864827930850731e-01,4.257792915650726595e-01,7.475559179387234465e-01,3.735042518603239325e-01,1.809565528341425256e-02,2.588427051698481973e-01,-9.730696691431361955e-02,2.588432526516551424e-01,3.276640000000000108e-01
1.700000000000000178e+00,2.751419160889905791e-01,6.269884720909046916e-01,6.539409510085256727e-01,2.609578238917908410e-01,6.359900605200189405e-01,6.305717936033867765e-01,4.362864827930850731e-01,4.257792915650726595e-01,7.475559179387234465e-01,3.149371395347041469e-01,1.973097927563929876e-02,2.571111671242370389e-01,-9.361496693019777382e-02,2.577842231520913185e-01,3.051620000000000443e-01
1.750000000000000000e+00,2.863348354623478920e-01,6.355858118659998279e-01,6.560352705851109079e-01,2.681965319266065850e-01,6.455304229892447898e-01,6.619813787036057384e-01,4.668907277118107824e-01,4.539904997395467490e-01,7.416999317587289475e-01,3.899371395347041580e-01,-1.278656462981066499e-01,2.558672219648481239e-01,-8.566466117361803967e-02,2.560806271710212023e-01,3.042700000000000404e-01
1.800000000000000044e+00,3.008401320621473252e-01,6.466712796838043342e-01,6.490646844348240130e-01,2.959758902465304820e-01,6.455403556827776779e-01,6.550058859143179646e-01,4.668907277118107824e-01,4.539904997395467490e-01,7.416999317587289475e-01,3.661279145812737501e-01,-8.423125512581694507e-02,2.542418317609620448e-01,-9.263524732390493455e-02,2.543593585373564725e-01,3.355090000000000017e-01
1.850000000000000089e+00,3.144356426017523298e-01,6.569465371046410151e-01,6.453194062470832826e-01,3.191248581634727466e-01,6.710166987474087685e-01,6.544772064361024100e-01,4.973797743297095897e-01,4.817536741017153235e-01,7.353610923648465914e-01,3.779764976979937963e-01,-1.177706586832985430e-01,2.526500052725534906e-01,-9.004168611776330877e-02,2.533004038308230843e-01,2.993720000000000270e-01
1.900000000000000133e+00,3.290406988517128317e-01,6.678705616112001753e-01,6.390713922194350971e-01,3.507613767687856599e-01,6.911380114311841405e-01,6.456415504688743923e-01,5.277460999307458378e-01,5.090414157503713177e-01,7.285222698794653340e-01,3.984913877228118406e-01,-1.115642351415244149e-01,2.508034491995481674e-01,-8.945087766003023688e-02,2.543826526964050316e-01,2.976980000000000182e-01
1.950000000000000178e+00,3.440153164344882941e-01,6.789202642403485699e-01,6.323468075600966465e-01,3.541781794368937808e-01,6.556684254592153316e-01,6.331393865946415289e-01,5.277460999307458378e-01,5.090414157503713177e-01,7.285222698794653340e-01,4.734913877228118517e-01,-2.602753164914888007e-02,2.490786674097373865e-01,-9.617546231936868750e-02,2.502315407146535331e-01,3.090200000000000169e-01
2.000000000000000000e+00,3.624320226724432326e-01,6.923748654958870041e-01,6.295456920036355264e-01,3.629055511998870442e-01,7.181803641777535496e-01,6.041477490850866161e-01,5.277460999307458378e-01,5.090414157503713177e-01,7.285222698794653340e-01,3.984913877228118406e-01,2.777668271966182711e-02,2.468566908874242904e-01,-9.897657787582980760e-02,2.468600776459319857e-01,2.969570000000000265e-01
